시도교육청,교육지원청,지역,정보공시학교코드,학교명,학교급코드,설립구분,주야간,제외여부,제외사유,1학년학급수,1학년학생수,1학년학급당학생수,2학년학급수,2학년학생수,2학년학급당학생수,3학년학급수,3학년학생수,3학년학급당학생수,특수학급학급수,특수학급학생수,특수학급학급당학생수,순회학급학급수,순회학급학생수,순회학급학급당학생수,학급수계,학생수계,학급당학생수계,교사수계,수업교원1인당학생수,학교급,담당자,학교특성,특성화고 구분,특성화고 담당자
경기도교육청,경기도수원교육지원청,경기도수원시팔달구,S090002425,수원중학교,3,사립,주간,N,,6,186,31,8,224,28,7,213,30.4,0,0,0,0,0,0,21,623,29.7,36,17.3,중등,송훈재,,,
경기도교육청,경기도수원교육지원청,경기도수원시팔달구,S090000657,숙지고등학교,4,공립,주간,N,,11,272,24.7,11,290,26.4,11,298,27.1,2,13,6.5,2,6,3,37,879,23.8,72,12.2,고등,송훈재,일반고등학교,,
경기도교육청,경기도수원교육지원청,경기도수원시팔달구,S090002428,숙지중학교,3,공립,주간,N,,7,205,29.3,7,202,28.9,7,201,28.7,3,16,5.3,0,0,0,24,624,26,40,15.6,중등,송훈재,,,
경기도교육청,경기도수원교육지원청,경기도수원시팔달구,S090000730,영복여자고등학교,4,사립,주간,N,,11,250,22.7,11,281,25.5,11,272,24.7,0,0,0,0,0,0,33,803,24.3,65,12.4,고등,송훈재,일반고등학교,,
경기도교육청,경기도수원교육지원청,경기도수원시팔달구,S090002431,영복여자중학교,3,사립,주간,N,,5,153,30.6,5,148,29.6,6,175,29.2,0,0,0,0,0,0,16,476,29.8,31,15.4,중등,송훈재,,,
경기도교육청,경기도수원교육지원청,경기도수원시팔달구,S090000750,유신고등학교,4,사립,주간,N,,12,292,24.3,12,300,25,13,310,23.8,0,0,0,0,0,0,37,902,24.4,72,12.5,고등,송훈재,일반고등학교,,
경기도교육청,경기도수원교육지원청,경기도수원시팔달구,S090006514,율천고등학교,4,공립,주간,N,,6,137,22.8,6,145,24.2,6,148,24.7,1,7,7,0,0,0,19,437,23,36,12.1,고등,송훈재,일반고등학교,,
경기도교육청,경기도수원교육지원청,경기도수원시팔달구,S090002437,율현중학교,3,공립,주간,N,,9,252,28,9,250,27.8,10,264,26.4,0,0,0,0,0,0,28,766,27.4,50,15.3,중등,송훈재,,,
경기도교육청,경기도수원교육지원청,경기도수원시팔달구,S090004862,정천중학교,3,공립,주간,N,,8,256,32,9,260,28.9,7,193,27.6,2,12,6,0,0,0,26,721,27.7,44,16.4,중등,송훈재,,,
경기도교육청,경기도수원교육지원청,경기도수원시팔달구,S090000812,창현고등학교,4,사립,주간,N,,14,347,24.8,14,362,25.9,14,370,26.4,0,0,0,0,0,0,42,1079,25.7,81,13.3,고등,송훈재,일반고등학교,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090000660,경기스마트고등학교,4,공립,주간,N,,8,182,22.8,8,146,18.3,9,153,17,2,13,6.5,1,1,1,28,495,17.7,63,7.9,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090000859,경기자동차과학고등학교,4,사립,주간,N,,8,193,24.1,8,179,22.4,8,190,23.8,0,0,0,0,0,0,24,562,23.4,58,9.7,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090004910,군서고등학교,4,공립,주간,N,,11,359,32.6,11,346,31.5,11,344,31.3,2,12,6,0,0,0,35,1061,30.3,66,16.1,고등,송훈재,일반고등학교,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090000499,군자디지털과학고등학교,4,공립,주간,N,,8,138,17.3,8,109,13.6,8,113,14.1,3,18,6,1,4,4,28,382,13.6,61,6.3,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090002685,군자중학교,3,공립,주간,N,,7,194,27.7,7,187,26.7,7,177,25.3,3,14,4.7,1,3,3,25,575,23,43,13.4,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090005392,논곡중학교,3,공립,주간,N,,3,63,21,3,53,17.7,3,59,19.7,2,12,6,0,0,0,11,187,17,20,9.4,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090002687,대흥중학교,3,공립,주간,N,,2,56,28,4,116,29,5,126,25.2,1,7,7,0,0,0,12,305,25.4,21,14.5,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090007318,목감고등학교,4,공립,주간,N,,10,255,25.5,10,245,24.5,10,249,24.9,1,7,7,0,0,0,31,756,24.4,61,12.4,고등,송훈재,일반고등학교,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090006925,배곧고등학교,4,공립,주간,N,,10,334,33.4,10,333,33.3,10,334,33.4,1,9,9,0,0,0,31,1010,32.6,60,16.8,고등,송훈재,일반고등학교,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090007941,배곧라라중학교,3,공립,주간,N,,10,279,27.9,9,256,28.4,2,51,25.5,1,4,4,0,0,0,22,590,26.8,40,14.8,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090006119,배곧중학교,3,공립,주간,N,,16,481,30.1,12,360,30,14,434,31,2,14,7,0,0,0,44,1289,29.3,77,16.7,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090007324,배곧해솔중학교,3,공립,주간,N,,14,427,30.5,14,417,29.8,17,511,30.1,2,10,5,0,0,0,47,1365,29,82,16.6,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090000607,서해고등학교,4,공립,주간,N,,11,366,33.3,11,384,34.9,11,360,32.7,3,19,6.3,0,0,0,36,1129,31.4,67,16.9,고등,송훈재,자율고등학교,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090002692,서해중학교,3,공립,주간,N,,10,283,28.3,7,199,28.4,9,242,26.9,2,12,6,0,0,0,28,736,26.3,49,15,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090000628,소래고등학교,4,공립,주간,N,,12,336,28,13,335,25.8,13,354,27.2,1,5,5,0,0,0,39,1030,26.4,74,13.9,고등,송훈재,일반고등학교,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090002697,소래중학교,3,공립,주간,N,,12,362,30.2,10,302,30.2,10,297,29.7,2,9,4.5,0,0,0,34,970,28.5,57,17,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090002698,송운중학교,3,공립,주간,N,,6,164,27.3,7,192,27.4,5,124,24.8,2,8,4,0,0,0,20,488,24.4,34,14.4,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090007928,시화나래중학교,3,공립,주간,N,,4,89,22.3,3,62,20.7,2,46,23,4,16,4,0,0,0,13,213,16.4,27,7.9,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090005387,시화중학교,3,공립,주간,N,,5,83,16.6,5,87,17.4,6,111,18.5,2,13,6.5,0,0,0,18,294,16.3,30,9.8,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090006148,시흥가온중학교,3,공립,주간,N,,12,345,28.8,12,337,28.1,10,284,28.4,2,8,4,0,0,0,36,974,27.1,63,15.5,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090004834,시흥고등학교,4,공립,주간,N,,11,302,27.5,11,328,29.8,11,333,30.3,2,13,6.5,0,0,0,35,976,27.9,68,14.4,고등,송훈재,일반고등학교,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090005665,시흥능곡고등학교,4,공립,주간,N,,10,286,28.6,10,311,31.1,10,299,29.9,2,10,5,0,0,0,32,906,28.3,63,14.4,고등,송훈재,일반고등학교,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090005613,시흥능곡중학교,3,공립,주간,N,,6,168,28,6,162,27,7,187,26.7,1,7,7,0,0,0,20,524,26.2,34,15.4,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090005666,시흥매화고등학교,4,공립,주간,N,,7,140,20,8,183,22.9,8,200,25,1,7,7,0,0,0,24,530,22.1,46,11.5,고등,송훈재,일반고등학교,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090005615,시흥매화중학교,3,공립,주간,N,,3,72,24,4,80,20,3,77,25.7,1,3,3,0,0,0,11,232,21.1,20,11.6,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090002701,시흥은행중학교,3,공립,주간,N,,12,368,30.7,11,332,30.2,11,326,29.6,2,7,3.5,0,0,0,36,1033,28.7,64,16.1,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090002702,시흥중학교,3,공립,주간,N,,7,186,26.6,8,225,28.1,6,168,28,3,17,5.7,0,0,0,24,596,24.8,42,14.2,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090005668,신천고등학교,4,공립,주간,N,,10,292,29.2,10,283,28.3,10,270,27,3,19,6.3,0,0,0,33,864,26.2,64,13.5,고등,송훈재,일반고등학교,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090002703,신천중학교,3,공립,주간,N,,3,75,25,4,83,20.8,3,64,21.3,4,15,3.8,0,0,0,14,237,16.9,25,9.5,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090002707,연성중학교,3,공립,주간,N,,5,130,26,5,123,24.6,6,151,25.2,2,10,5,0,0,0,18,414,23,31,13.4,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090005353,월곶중학교,3,공립,주간,N,,5,152,30.4,5,150,30,5,154,30.8,2,8,4,0,0,0,17,464,27.3,29,16,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090005619,은계중학교,3,공립,주간,N,,10,298,29.8,10,297,29.7,10,308,30.8,1,6,6,0,0,0,31,909,29.3,53,17.2,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090000754,은행고등학교,4,공립,주간,N,,12,353,29.4,12,359,29.9,12,329,27.4,2,14,7,0,0,0,38,1055,27.8,74,14.3,고등,송훈재,일반고등학교,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090005614,응곡중학교,3,공립,주간,N,,8,229,28.6,8,226,28.3,8,223,27.9,0,0,0,1,3,3,25,681,27.2,43,15.8,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090000778,장곡고등학교,4,공립,주간,N,,9,270,30,9,272,30.2,9,261,29,2,11,5.5,0,0,0,29,814,28.1,56,14.5,고등,송훈재,일반고등학교,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090002711,장곡중학교,3,공립,주간,N,,8,210,26.3,5,138,27.6,8,209,26.1,2,9,4.5,0,0,0,23,566,24.6,40,14.2,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090000792,정왕고등학교,4,공립,주간,N,,11,350,31.8,10,334,33.4,11,356,32.4,0,0,0,0,0,0,32,1040,32.5,61,17,고등,송훈재,일반고등학교,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090002712,정왕중학교,3,공립,주간,N,,7,199,28.4,7,199,28.4,8,225,28.1,2,13,6.5,0,0,0,24,636,26.5,41,15.5,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090007065,조남중학교,3,공립,주간,N,,13,411,31.6,13,410,31.5,10,321,32.1,1,7,7,0,0,0,37,1149,31.1,65,17.7,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090002695,한국글로벌중학교,3,사립,주간,N,,2,58,29,2,53,26.5,2,59,29.5,1,1,1,0,0,0,7,171,24.4,16,10.7,중등,송훈재,,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090000857,한국조리과학고등학교,4,사립,주간,N,,6,214,35.7,6,206,34.3,6,213,35.5,0,0,0,0,0,0,18,633,35.2,32,19.8,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090000862,함현고등학교,4,공립,주간,N,,10,303,30.3,10,334,33.4,10,330,33,2,16,8,0,0,0,32,983,30.7,62,15.9,고등,송훈재,자율고등학교,,
경기도교육청,경기도시흥교육지원청,경기도시흥시,S090002714,함현중학교,3,공립,주간,N,,7,198,28.3,6,160,26.7,7,181,25.9,1,5,5,0,0,0,21,544,25.9,36,15.1,중등,송훈재,,,
경기도교육청,경기도안산교육지원청,경기도안산시단원구,S090000457,경안고등학교,4,사립,주간,N,,12,290,24.2,12,300,25,13,317,24.4,0,0,0,0,0,0,37,907,24.5,70,13,고등,송훈재,일반고등학교,,
경기도교육청,경기도안산교육지원청,경기도안산시단원구,S090000458,경일관광경영고등학교,4,사립,주간,N,,12,251,20.9,12,238,19.8,12,225,18.8,0,0,0,0,0,0,36,714,19.8,80,8.9,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
경기도교육청,경기도안산교육지원청,경기도안산시단원구,S090000471,고잔고등학교,4,공립,주간,N,,11,268,24.4,11,278,25.3,12,302,25.2,2,14,7,0,0,0,36,862,23.9,68,12.7,고등,송훈재,일반고등학교,,
경기도교육청,경기도안산교육지원청,경기도안산시단원구,S090002684,관산중학교,3,공립,주간,N,,4,71,17.8,4,69,17.3,8,141,17.6,0,0,0,0,0,0,16,281,17.6,28,10,중등,송훈재,,,
경기도교육청,경기도안산교육지원청,경기도안산시단원구,S090004909,단원고등학교,4,공립,주간,N,,9,224,24.9,10,235,23.5,10,243,24.3,4,30,7.5,1,3,3,34,735,21.6,62,11.9,고등,송훈재,일반고등학교,,
